model,doc_idx,category,layer,head,tokens,budget,eval_positions,anchor_max_dP,fixed_mean_k,fixed_mean_kl,fixed_mean_kl_improvement,fixed_max_kl,fixed_max_kl_improvement,fixed_mean_logit_l2,fixed_mean_logit_l2_improvement,fixed_max_logit_l2,fixed_max_logit_l2_improvement,projected_oracle_mean_k,projected_oracle_mean_kl,projected_oracle_mean_kl_improvement,projected_oracle_max_kl,projected_oracle_max_kl_improvement,projected_oracle_mean_logit_l2,projected_oracle_mean_logit_l2_improvement,projected_oracle_max_logit_l2,projected_oracle_max_logit_l2_improvement,mass_mean_k,mass_mean_kl,mass_mean_kl_improvement,mass_max_kl,mass_max_kl_improvement,mass_mean_logit_l2,mass_mean_logit_l2_improvement,mass_max_logit_l2,mass_max_logit_l2_improvement,UTC_abs_mean_k,UTC_abs_mean_kl,UTC_abs_mean_kl_improvement,UTC_abs_max_kl,UTC_abs_max_kl_improvement,UTC_abs_mean_logit_l2,UTC_abs_mean_logit_l2_improvement,UTC_abs_max_logit_l2,UTC_abs_max_logit_l2_improvement,UTC_rel_mean_k,UTC_rel_mean_kl,UTC_rel_mean_kl_improvement,UTC_rel_max_kl,UTC_rel_max_kl_improvement,UTC_rel_mean_logit_l2,UTC_rel_mean_logit_l2_improvement,UTC_rel_max_logit_l2,UTC_rel_max_logit_l2_improvement,UTC_rel_hat_mean_k,UTC_rel_hat_mean_kl,UTC_rel_hat_mean_kl_improvement,UTC_rel_hat_max_kl,UTC_rel_hat_max_kl_improvement,UTC_rel_hat_mean_logit_l2,UTC_rel_hat_mean_logit_l2_improvement,UTC_rel_hat_max_logit_l2,UTC_rel_hat_max_logit_l2_improvement
gpt2,96,talk.politics.misc,5,3,128,32,63,5.592142621191343e-07,32.0,8.92300306531979e-07,0.0,6.775022484362125e-06,0.0,5.736232280731201,0.0,39.98987579345703,0.0,32.0,4.903851049675723e-07,0.4504259368984118,4.671688657253981e-06,0.3104541471209856,6.878932476043701,-0.1992074482672168,179.77537536621094,-3.4955222240431416,32.0,4.923749088447948e-07,0.4481959658195537,2.857967047020793e-06,0.5781612454250219,6.47698974609375,-0.1291365881139186,163.2146453857422,-3.081399157845013,32.0,4.940076223647338e-07,0.4463661855225092,3.023847966687754e-06,0.5536770580957782,5.627478122711182,0.018959162163871834,137.6922607421875,-2.443178004686779,32.0,4.680668439505098e-07,0.4754379881704828,3.5972334444522858e-06,0.4690447961235116,6.30487060546875,-0.09913097951902738,163.3667449951172,-3.085202610752958,32.0,4.680668439505098e-07,0.4754379881704828,3.5972334444522858e-06,0.4690447961235116,6.30487060546875,-0.09913097951902738,163.3667449951172,-3.085202610752958
gpt2,96,talk.politics.misc,5,4,128,8,63,5.592142621191343e-07,8.0,2.872057848435361e-05,0.0,0.0005834357580170035,0.0,51.469913482666016,0.0,1848.3470458984375,0.0,8.0,2.034717363130767e-05,0.29154722136281486,0.000160039693582803,0.7256944035676696,57.545997619628906,-0.11805118225056255,2125.810546875,-0.15011439631548962,8.0,1.6493311704834923e-05,0.4257319115692553,0.00011813919991254807,0.7975112113215641,60.650848388671875,-0.17837478800304973,2260.0927734375,-0.22276429551081556,8.0,1.7249471056857146e-05,0.399403773630315,0.00021638988982886076,0.6291110257548624,54.44768142700195,-0.05785453564709764,1858.953857421875,-0.0057385389540207665,8.0,1.7528896933072247e-05,0.3896746563575788,0.00012134527787566185,0.7920160425406675,56.14215850830078,-0.09077623624155273,2102.10107421875,-0.13728700401983684,8.0,1.7128342733485624e-05,0.4036212486870068,0.00011793080193456262,0.7978684022806746,56.076995849609375,-0.08951020227564443,2102.10107421875,-0.13728700401983684
gpt2,96,talk.politics.misc,5,4,128,16,63,5.592142621191343e-07,16.0,1.286747760786966e-06,0.0,2.925026092270855e-05,0.0,12.652359962463379,0.0,507.1389465332031,0.0,16.0,3.117678488706588e-07,0.7577086524868062,3.822249709628522e-06,0.8693259619212113,8.925414085388184,0.2945652738407839,362.9833068847656,0.28425274894362584,16.0,3.4835110795938817e-07,0.7292778595967099,3.787092282436788e-06,0.8705279145220662,7.275841236114502,0.42494196673978313,272.0472717285156,0.4635646234858748,16.0,3.4725420050563116e-07,0.7301303246152511,2.8116483008489013e-06,0.9038761292325407,6.38918924331665,0.4950199597330541,226.629150390625,0.5531221730457507,16.0,3.6232404454494826e-07,0.7184187487349087,4.21285949414596e-06,0.8559719003779795,7.96004056930542,0.3708651514088268,283.0621643066406,0.4418449495120601,16.0,3.6232404454494826e-07,0.7184187487349087,4.21285949414596e-06,0.8559719003779795,7.96004056930542,0.3708651514088268,283.0621643066406,0.4418449495120601
gpt2,96,talk.politics.misc,5,4,128,32,63,5.592142621191343e-07,32.0,6.562984822267026e-08,0.0,1.0722824299591593e-06,0.0,0.977652370929718,0.0,33.6378173828125,0.0,32.0,4.115096174928112e-08,0.37298404820831954,7.923247267171973e-07,0.2610857880536427,0.3105856776237488,0.6823148116253315,9.584970474243164,0.7150537335653449,32.0,4.2627576135600975e-08,0.35048491974302176,6.900428388689761e-07,0.35647286611302753,0.2739904820919037,0.7197465170249144,8.025925636291504,0.7614017120982287,32.0,7.420831593663024e-08,-0.13070985148182546,7.106943940016208e-07,0.33721342983425606,0.24083709716796875,0.7536577373213549,5.90757942199707,0.824376850769884,32.0,4.369180128804828e-09,0.9334269353483649,7.62079707783414e-07,0.28929199388966964,0.3055613338947296,0.6874540041219867,8.731647491455078,0.7404216988253054,32.0,4.369180128804828e-09,0.9334269353483649,7.62079707783414e-07,0.28929199388966964,0.3055613338947296,0.6874540041219867,8.731647491455078,0.7404216988253054
gpt2,96,talk.politics.misc,5,5,128,8,63,5.592142621191343e-07,8.0,8.193578833015636e-05,0.0,0.0014160284772515297,0.0,53.12907791137695,0.0,297.384521484375,0.0,8.0,4.116516720387153e-05,0.49759234587457124,0.00016242358833551407,0.8852963828448044,44.616390228271484,0.1602265278781091,232.1571044921875,0.21933696033206163,8.0,4.0468537918059155e-05,0.5060944827308781,0.00021243654191493988,0.8499772106792138,49.604469299316406,0.0663404815332922,339.1140441894531,-0.14032177094082776,8.0,4.001228808192536e-05,0.511662865551525,0.00018196215387433767,0.8714982383493297,48.13984298706055,0.09390780191289605,305.54437255859375,-0.02743872153631055,8.0,4.594368874677457e-05,0.43927202406783883,0.00024431198835372925,0.8274667548862211,48.72505569458008,0.08289287881380314,354.3328552246094,-0.1914973027378175,8.0,4.5727974793408066e-05,0.4419047436371837,0.00024431198835372925,0.8274667548862211,48.572750091552734,0.08575958776142312,354.3328552246094,-0.1914973027378175
gpt2,96,talk.politics.misc,5,5,128,16,63,5.592142621191343e-07,16.0,2.1403822756838053e-05,0.0,0.0005075313383713365,0.0,26.514802932739258,0.0,159.48281860351562,0.0,16.0,6.685454081889475e-06,0.6876513995728348,3.566534724086523e-05,0.9297277930554693,21.836936950683594,0.17642469355409207,143.49331665039062,0.10025846102504565,16.0,7.078238468238851e-06,0.6693002671227266,3.4627155400812626e-05,0.9317733649474123,22.610942840576172,0.1472332305115034,144.7218017578125,0.09255553027564645,16.0,7.173529411375057e-06,0.6648482145983352,3.630376886576414e-05,0.9284698970860349,22.069093704223633,0.16766895231290846,156.62486267089844,0.01792014937811104,16.0,6.820649105065968e-06,0.6813350034452645,3.370491322129965e-05,0.9335904787092391,23.16674041748047,0.12627144632196208,178.5791473388672,-0.11973909730568688,16.0,6.820649105065968e-06,0.6813350034452645,3.370491322129965e-05,0.9335904787092391,23.16674041748047,0.12627144632196208,178.5791473388672,-0.11973909730568688
gpt2,96,talk.politics.misc,5,5,128,32,63,5.592142621191343e-07,32.0,2.148877683794126e-06,0.0,4.443561192601919e-05,0.0,8.796743392944336,0.0,42.62656784057617,0.0,32.0,5.345561930880649e-07,0.7512393575867773,3.4307740861549973e-06,0.9227922394347379,5.055671215057373,0.42527922104532345,40.39276885986328,0.05240391365937136,32.0,5.491505703503208e-07,0.7444477298583494,2.0994775695726275e-06,0.952752365083482,6.914332389831543,0.2139895321514813,115.57901763916016,-1.7114314732405136,32.0,5.236492484073096e-07,0.7563150046387294,2.707238309085369e-06,0.9390750303249419,5.9934797286987305,0.31867061923098017,53.726409912109375,-0.2603972741377334,32.0,5.201311523705954e-07,0.757952182996179,2.5346525944769382e-06,0.9429589807675681,5.392648696899414,0.38697214912228395,36.17033004760742,0.15146041823294687,32.0,5.275513785818475e-07,0.7544991124620987,2.6362831704318523e-06,0.9406718382809491,5.381993293762207,0.38818343864855953,36.15372848510742,0.15184988337970906
gpt2,96,talk.politics.misc,5,6,128,8,63,5.592142621191343e-07,8.0,3.137246835649421e-07,0.0,6.6371867433190346e-06,0.0,4.648810863494873,0.0,97.23995208740234,0.0,8.0,2.1019040730152483e-07,0.33001635410681773,2.027155460382346e-06,0.6945760999684283,3.3824191093444824,0.2724119761668138,39.647098541259766,0.5922756265282432,8.0,1.486053946564425e-07,0.5263190866341867,2.1703547190554673e-06,0.6730008054632277,3.6161108016967773,0.22214284300259413,63.17461395263672,0.3503224487826425,8.0,1.3747408900144364e-07,0.5618002146363277,1.5476775843126234e-06,0.7668172308289337,3.2743260860443115,0.29566373376120836,64.40562438964844,0.33766293578838225,8.0,1.9714123311587173e-07,0.3716107037683478,1.7509173630969599e-06,0.7361958566467297,3.665482997894287,0.21152245046625573,54.57508850097656,0.4387585829750025,8.0,1.9714123311587173e-07,0.3716107037683478,1.7509173630969599e-06,0.7361958566467297,3.665482997894287,0.21152245046625573,54.57508850097656,0.4387585829750025
gpt2,96,talk.politics.misc,5,6,128,16,63,5.592142621191343e-07,16.0,2.1077410039538336e-08,0.0,5.865823595740949e-07,0.0,0.8278485536575317,0.0,18.006284713745117,0.0,16.0,2.768130258345991e-08,-0.3133161299957432,9.71081135503482e-07,-0.6554898381338363,0.6253201961517334,0.2446442125325996,10.963288307189941,0.39114101095929565,16.0,2.6845883738246812e-08,-0.27368038520328675,8.418755896855146e-07,-0.43522145858048433,0.6067438721656799,0.2670834907121423,10.551005363464355,0.41403762457392257,16.0,-1.9045931054506582e-08,1.9036181873759168,5.042193151894026e-07,0.14041173083434422,0.46214210987091064,0.44175524879627714,10.865605354309082,0.3965659475541442,16.0,2.972407742163341e-08,-0.41023386487595537,1.0171133908443153e-06,-0.7339651870588471,0.7016649842262268,0.15242349445899395,12.968862533569336,0.27975910968076934,16.0,2.972407742163341e-08,-0.41023386487595537,1.0171133908443153e-06,-0.7339651870588471,0.7016649842262268,0.15242349445899395,12.968862533569336,0.27975910968076934
gpt2,96,talk.politics.misc,5,6,128,32,63,5.592142621191343e-07,32.0,2.215500227720213e-09,0.0,6.208329068613239e-07,0.0,0.13260123133659363,0.0,3.137930154800415,0.0,32.0,6.9887322595718615e-09,-2.154471469751725,4.612477653154201e-07,0.25705006899956495,0.08840693533420563,0.3332872218222894,1.40692138671875,0.5516403115071132,32.0,1.4899683264957275e-08,-5.725200511619581,3.7572544897557236e-07,0.3948042302153636,0.07071031630039215,0.4667446479369275,1.0446223020553589,0.6670982939319754,32.0,3.742723464483788e-09,-0.6893356261737393,4.1807101069935015e-07,0.326596567161774,0.061086758971214294,0.5393198211247957,0.8712275624275208,0.7223559736998244,32.0,1.5849572321258165e-08,-6.1539475026674415,3.370696504134685e-07,0.4570686465098086,0.08758001029491425,0.3395234010112468,1.185648798942566,0.6221557713358417,32.0,1.5849572321258165e-08,-6.1539475026674415,3.370696504134685e-07,0.4570686465098086,0.08758001029491425,0.3395234010112468,1.185648798942566,0.6221557713358417
gpt2,96,talk.politics.misc,5,7,128,8,63,5.592142621191343e-07,8.0,1.1926759725611191e-05,0.0,0.0002894157078117132,0.0,36.4543342590332,0.0,1299.2950439453125,0.0,8.0,4.942712621414103e-06,0.5855779159531269,0.0001440387568436563,0.5023118892449183,15.440329551696777,0.5764473589893981,280.82000732421875,0.7838674066888548,8.0,3.1395056794281118e-06,0.7367679276135307,7.094291504472494e-05,0.7548753812254079,13.592233657836914,0.6271435500301634,250.783935546875,0.8069846131442409,8.0,2.474211896696943e-06,0.7925495311703237,5.6788790971040726e-05,0.8037812411758034,15.529722213745117,0.5739951769960816,387.1392822265625,0.702038975650201,8.0,5.26221674590488e-06,0.5587890703788605,0.00014626729534938931,0.4946117594814611,17.113792419433594,0.5305416278396887,395.46124267578125,0.6956339943582313,8.0,5.26221674590488e-06,0.5587890703788605,0.00014626729534938931,0.4946117594814611,17.113792419433594,0.5305416278396887,395.46124267578125,0.6956339943582313
gpt2,96,talk.politics.misc,5,7,128,16,63,5.592142621191343e-07,16.0,1.0639108722898527e-06,0.0,3.4797179978340864e-05,0.0,6.011693000793457,0.0,130.8282928466797,0.0,16.0,4.5682440941163804e-07,0.5706177826452549,1.4185498002916574e-05,0.5923377120862614,3.4569144248962402,0.42496823699414166,63.041297912597656,0.5181371204890901,16.0,2.97808469440497e-07,0.7200813741102912,8.291797712445259e-06,0.7617106409885399,3.5066168308258057,0.4167006148911825,83.0799331665039,0.36496967621623744,16.0,2.1474347988714726e-07,0.7981565134070343,4.148445441387594e-06,0.8807821368291985,4.064398288726807,0.32391785671850437,115.88101196289062,0.1142511345103775,16.0,4.851974608754972e-07,0.543949146951372,1.603702548891306e-05,0.5391285874632619,4.203207969665527,0.3008279083594647,93.5602798461914,0.28486202937894645,16.0,4.857080853071238e-07,0.5434691965674385,1.603702548891306e-05,0.5391285874632619,4.271052360534668,0.28954250325641206,93.5602798461914,0.28486202937894645
gpt2,96,talk.politics.misc,5,7,128,32,63,5.592142621191343e-07,32.0,2.754100414392724e-08,0.0,9.666146070230752e-07,0.0,0.9460179805755615,0.0,8.653854370117188,0.0,32.0,2.7017041936971964e-09,0.9019024804041896,9.102859621634707e-07,0.05827415026665317,0.5919299125671387,0.3742931691351089,8.458948135375977,0.022522476853117146,32.0,3.756120037223809e-08,-0.3638282822204322,8.523602446075529e-07,0.11820053368259809,0.5656402111053467,0.4020830230296377,9.057147979736328,-0.046602772865205866,32.0,-3.0597476552429725e-08,2.110978974932417,5.26156554769841e-07,0.4556708010131689,0.5407655835151672,0.42837705559659334,8.729608535766602,-0.008753806386088803,32.0,5.779992040544357e-10,0.9790131397884458,8.47008777782321e-07,0.12373683200289043,0.606153130531311,0.3592583407743214,9.360032081604004,-0.0816026802953067,32.0,5.779992040544357e-10,0.9790131397884458,8.47008777782321e-07,0.12373683200289043,0.606153130531311,0.3592583407743214,9.360032081604004,-0.0816026802953067
gpt2,96,talk.politics.misc,5,8,128,8,63,5.592142621191343e-07,8.0,4.3329149775672704e-05,0.0,0.0002723310608416796,0.0,57.823524475097656,0.0,1279.5157470703125,0.0,8.0,2.9660488507943228e-05,0.3154611004022929,0.0004622417036443949,-0.6973521206716864,47.38479232788086,0.18052742792792498,956.9761352539062,0.2520794390806993,8.0,2.8808550268877298e-05,0.335123111853629,0.0005030959146097302,-0.8473688350305604,44.25971221923828,0.23457256158262685,927.2321166992188,0.2753257481806787,8.0,3.116051448159851e-05,0.2808417741191477,0.00048443442210555077,-0.7788438109422195,47.12148666381836,0.18508103593526626,970.091796875,0.24182895044769537,8.0,3.030698462680448e-05,0.3005405187105602,0.0005014794878661633,-0.8414333139828649,49.56230545043945,0.1428695172017055,979.0051879882812,0.23486272816110754,8.0,3.036084854102228e-05,0.2992973852889106,0.0005014794878661633,-0.8414333139828649,49.757381439208984,0.1394958731608006,979.0051879882812,0.23486272816110754
gpt2,96,talk.politics.misc,5,8,128,16,63,5.592142621191343e-07,16.0,2.612163825688185e-06,0.0,1.716846600174904e-05,0.0,16.476604461669922,0.0,257.5706481933594,0.0,16.0,4.178903964202618e-06,-0.5997863239307624,0.0001841211342252791,-9.724378881987578,12.80935001373291,0.22257343474307878,276.3825378417969,-0.07303584387579498,16.0,2.1825937892572256e-06,0.16444988335208555,5.99213526584208e-05,-2.49019840516423,13.234672546386719,0.19675970997695658,295.698974609375,-0.14803055660050424,16.0,1.7674586842986173e-06,0.3233737229964996,3.435713006183505e-05,-1.0011764626108657,13.764751434326172,0.16458810027590487,309.3154296875,-0.20089548967278126,16.0,4.129984063183656e-06,-0.5810585930978487,0.00018234341405332088,-9.620833220320595,13.951761245727539,0.15323807898745223,308.9589538574219,-0.19951149723195583,16.0,4.129984063183656e-06,-0.5810585930978487,0.00018234341405332088,-9.620833220320595,13.951761245727539,0.15323807898745223,308.9589538574219,-0.19951149723195583
gpt2,96,talk.politics.misc,5,8,128,32,63,5.592142621191343e-07,32.0,1.7564005361236923e-07,0.0,2.299629159097094e-06,0.0,3.5744802951812744,0.0,48.45542907714844,0.0,32.0,1.8336739060487162e-07,-0.04399530080739056,6.3059269450604916e-06,-1.7421494983723353,2.782815456390381,0.2214769066871427,66.27350616455078,-0.36772096391991993,32.0,1.1900528562591717e-07,0.32244790878647067,3.0292794690467417e-06,-0.31729042357252557,2.8015990257263184,0.21622199750181037,66.32420349121094,-0.3687672311313699,32.0,1.0073947009914264e-07,0.4264436384113687,2.445318386889994e-06,-0.06335335730831582,2.7331345081329346,0.23537569592495744,67.21064758300781,-0.3870612408776364,32.0,1.7985264832987014e-07,-0.023984248642954453,7.913942681625485e-06,-2.441399518839266,2.8322031497955322,0.20766015870514087,69.6084976196289,-0.43654692457271516,32.0,1.8837222626189032e-07,-0.07249014326550185,7.913942681625485e-06,-2.441399518839266,2.833749771118164,0.2072274744559881,69.6084976196289,-0.43654692457271516
gpt2,96,talk.politics.misc,5,9,128,8,63,5.592142621191343e-07,8.0,0.0037592218723148108,0.0,0.07251843065023422,0.0,504.6981201171875,0.0,10572.361328125,0.0,8.0,0.004132144618779421,-0.09920211126963241,0.09746681898832321,-0.3440282437773412,534.8323974609375,-0.059707528406788946,13299.44140625,-0.2579442750287315,8.0,0.004356423858553171,-0.15886319204421473,0.10318493098020554,-0.42287870897096225,536.3547973632812,-0.06272398486196717,12841.091796875,-0.21459070479502396,8.0,0.004001893103122711,-0.06455358024890168,0.0904659628868103,-0.24748925308573422,502.6623840332031,0.0040335717587212105,12096.0537109375,-0.14412034696157372,8.0,0.004134299233555794,-0.09977526572806994,0.09581509232521057,-0.3212515972296637,503.6912841796875,0.001994927061083951,11995.3076171875,-0.1345911518628411,8.0,0.004002809524536133,-0.06479735979811396,0.09107936173677444,-0.2559477765874718,502.68896484375,0.0039809050070782614,12165.015625,-0.15064319572943097
gpt2,96,talk.politics.misc,5,9,128,16,63,5.592142621191343e-07,16.0,0.0020354357548058033,0.0,0.03592173010110855,0.0,372.2549133300781,0.0,6963.4375,0.0,16.0,0.0020546074956655502,-0.009418985990828244,0.04319097101688385,-0.20236332980941163,353.21600341796875,0.05114481832299578,8012.4453125,-0.15064511062244756,16.0,0.0020939228124916553,-0.028734415983290074,0.045792706310749054,-0.27479122475049955,373.1434326171875,-0.0023868571113299097,7869.6552734375,-0.13013942803931244,16.0,0.0019899785984307528,0.022332886836503252,0.04069896042346954,-0.13298998430517028,364.00738525390625,0.022155592259057166,7361.70166015625,-0.0571936145267693,16.0,0.0020158588886260986,0.009618022152495964,0.041692107915878296,-0.1606375249334573,347.7043762207031,0.06595087460297955,7013.59228515625,-0.007202589978907659,16.0,0.0020105410367250443,0.012230657745881168,0.040260199457407,-0.12077562367088102,352.2996520996094,0.05360644148912663,7155.98583984375,-0.027651334537539762
gpt2,96,talk.politics.misc,5,9,128,32,63,5.592142621191343e-07,32.0,0.0006286715506576002,0.0,0.008482472971081734,0.0,190.4933624267578,0.0,2808.0693359375,0.0,32.0,0.0005569155910052359,0.1141390278871478,0.008826836943626404,-0.040597119934088655,206.9004364013672,-0.0861293735676365,4358.0751953125,-0.5519827589504716,32.0,0.0005517276586033404,0.1223912422532486,0.009133780375123024,-0.0767827267191672,203.81271362304688,-0.06992029027473423,4486.17529296875,-0.5976013254213322,32.0,0.000554016325622797,0.11875076096049297,0.008692700415849686,-0.024783744726880386,201.75344848632812,-0.059110122873177184,4378.203125,-0.5591506480869342,32.0,0.0005580344004556537,0.11235938723178895,0.008659395389258862,-0.0208574101892558,205.63735961914062,-0.07949881822368199,4350.7275390625,-0.5493661368621332,32.0,0.0005583390011452138,0.11187487240168159,0.008625928312540054,-0.01691197153794488,207.43295288085938,-0.08892483306663568,4377.2041015625,-0.5587948792942214
gpt2,96,talk.politics.misc,5,10,128,8,63,5.592142621191343e-07,8.0,0.0009273141040466726,0.0,0.010968539863824844,0.0,295.5385437011719,0.0,3861.94921875,0.0,8.0,0.0008861362002789974,0.0444055618133925,0.0081971175968647,0.25267011848136,264.8307800292969,0.1039044291391128,3531.511474609375,0.08556242597295938,8.0,0.0009613597649149597,-0.03671427051493814,0.010139543563127518,0.07557945824962764,251.7947235107422,0.148013926178984,1862.3006591796875,0.517782199170796,8.0,0.0007370272651314735,0.2052021403371448,0.005876307841390371,0.46425796739172887,273.6522521972656,0.07405562479199379,3811.526611328125,0.013056258527965658,8.0,0.0010113900061696768,-0.09066604482354834,0.008995452895760536,0.17988601879195543,300.3431091308594,-0.01625698418053223,4212.22314453125,-0.09069873940357587,8.0,0.0009081346797756851,0.020682769934471046,0.008604727685451508,0.21550837282995028,271.3833923339844,0.08173266019613168,3163.34423828125,0.1808943983719361
gpt2,96,talk.politics.misc,5,10,128,16,63,5.592142621191343e-07,16.0,0.0004927177797071636,0.0,0.005472238641232252,0.0,129.9748992919922,0.0,919.2896118164062,0.0,16.0,0.0004146214050706476,0.15850123103520009,0.003276576055213809,0.4012366290962812,158.09585571289062,-0.216356824079732,2232.576416015625,-1.4285887573605027,16.0,0.0003981773625127971,0.19187539213737037,0.0038217734545469284,0.3016069464239717,125.0546646118164,0.03785526826316166,592.6975708007812,0.35526567125056296,16.0,0.0003029249783139676,0.38519576359918517,0.0023575173690915108,0.5691859358383831,114.34186553955078,0.12027732921970857,553.6356201171875,0.3977571235431784,16.0,0.00043805301538668573,0.11094538612543414,0.002863208996132016,0.4767755604519338,163.38597106933594,-0.2570578777851935,2286.25341796875,-1.486978410918173,16.0,0.0004035538004245609,0.1809635920497844,0.0035239998251199722,0.3560222687352631,155.8418426513672,-0.19901491365085966,2425.12548828125,-1.638042959595173
gpt2,96,talk.politics.misc,5,10,128,32,63,5.592142621191343e-07,32.0,0.00012549849634524435,0.0,0.0020667132921516895,0.0,57.19244384765625,0.0,364.7894592285156,0.0,32.0,0.00010480622586328536,0.1648806247449761,0.0010585924610495567,0.4877893972668853,63.29057312011719,-0.10662473680447282,395.5804138183594,-0.0844074679541531,32.0,0.0001137332001235336,0.09374850348281938,0.001173418015241623,0.43222989870067663,67.57325744628906,-0.18150673236283144,877.3029174804688,-1.4049568738522638,32.0,8.439128578174859e-05,0.32755141902585416,0.0009591411799192429,0.5359098992774827,58.63813018798828,-0.025277575901161198,400.50604248046875,-0.09791012966078916,32.0,0.0001169741663034074,0.06792376235637643,0.0008767470717430115,0.5757771167038774,61.839637756347656,-0.08125538263533816,329.2944030761719,0.0973028558100647,32.0,0.00011605236068135127,0.0752689150785274,0.001071990467607975,0.48130663712337773,59.5935173034668,-0.04198235456079291,305.8536682128906,0.1615611129232376
gpt2,96,talk.politics.misc,5,11,128,8,63,5.592142621191343e-07,8.0,0.0007728572236374021,0.0,0.007564834784716368,0.0,131.96817016601562,0.0,793.6180419921875,0.0,8.0,0.0009793371427804232,-0.2671643776210526,0.010566558688879013,-0.39679966444570414,151.48309326171875,-0.14787598457380602,1445.0396728515625,-0.8208251279471135,8.0,0.0007144549745135009,0.07556667303830678,0.009194329380989075,-0.21540385780332705,135.93626403808594,-0.03006856779993594,926.6321411132812,-0.16760468145002583,8.0,0.000701857206877321,0.0918669252076394,0.009569410234689713,-0.26498601846841296,134.2530975341797,-0.01731423088832429,889.90087890625,-0.12132138109205215,8.0,0.0009174660081043839,-0.18710931339476922,0.009955227375030518,-0.3159874152365607,155.43057250976562,-0.17778834331213633,1289.0489501953125,-0.6242687060887182,8.0,0.0008733593276701868,-0.1300396773931647,0.010197184048593044,-0.34797181151860057,148.2463836669922,-0.12334954315497915,1240.6796875,-0.5633209199548583
gpt2,96,talk.politics.misc,5,11,128,16,63,5.592142621191343e-07,16.0,0.0004243443254381418,0.0,0.007082698866724968,0.0,83.00054168701172,0.0,549.4017333984375,0.0,16.0,0.0003837320546153933,0.09570593593025134,0.002945477608591318,0.5841306168712911,85.49561309814453,-0.030060905150975037,502.5284729003906,0.08531691410600883,16.0,0.00030734247411601245,0.2757238504399069,0.004688865039497614,0.3379832846591514,92.83609771728516,-0.11849990169175673,1050.164306640625,-0.9114688629477332,16.0,0.00029547850135713816,0.3036822136078945,0.004479781724512577,0.36750357331173344,88.96002197265625,-0.07180049870177041,722.0604858398438,-0.31426685054921477,16.0,0.00036079969140700996,0.1497478114394981,0.003367472905665636,0.5245494734378349,81.54815673828125,0.017498499638801124,412.0602722167969,0.24998366920338377,16.0,0.0003554200229700655,0.16242541336427907,0.0041886321268975735,0.40861072795624975,81.89044952392578,0.013374517087755944,434.5350341796875,0.20907596797741856
gpt2,96,talk.politics.misc,5,11,128,32,63,5.592142621191343e-07,32.0,7.916621689219028e-05,0.0,0.0003360883565619588,0.0,46.86506271362305,0.0,854.0040283203125,0.0,32.0,8.196772978408262e-05,-0.03538773231651948,0.0004757293500006199,-0.41548893531191977,49.11366653442383,-0.0479803864670203,475.7088317871094,0.4429665247332012,32.0,6.129863322712481e-05,0.22569707593073196,0.0005803153617307544,-0.7266749960252541,63.35861587524414,-0.35193707650425576,1635.7374267578125,-0.9153743688715883,32.0,5.745315502281301e-05,0.27427181342953955,0.0005004496779292822,-0.48904199790992453,62.11177444458008,-0.3253321525274524,1539.2750244140625,-0.8024212689506476,32.0,7.618765812367201e-05,0.03762411399011922,0.00045997428242117167,-0.3686111804839456,50.455833435058594,-0.07661935167733724,635.0220947265625,0.25641791646399137,32.0,7.646028825547546e-05,0.03418034539151704,0.00047563272528350353,-0.41520143735125004,51.48291778564453,-0.09853513053507834,663.8645629882812,0.22264469373289109
gpt2,96,talk.politics.misc,11,0,128,8,63,6.075350792444922e-07,8.0,0.015971165150403976,0.0,0.08711716532707214,0.0,314.2271423339844,0.0,1435.7808837890625,0.0,8.0,0.056113481521606445,-2.513424411630175,0.5168669819831848,-4.933009643308097,562.6820068359375,-0.7906855615861359,2937.44189453125,-1.045884527156585,8.0,0.016722194850444794,-0.047024102059443074,0.11800485849380493,-0.3545534688917875,342.8995361328125,-0.09124734924506606,2052.05810546875,-0.42922790562116697,8.0,0.015079956501722336,0.055801104070300034,0.09981422126293182,-0.14574689027346022,328.42059326171875,-0.045169398233105174,1803.4349365234375,-0.2560655716240814,8.0,0.02371041290462017,-0.48457627739328935,0.14013294875621796,-0.6085572599854883,362.1235656738281,-0.15242611756604973,2052.05810546875,-0.42922790562116697,8.0,0.016341645270586014,-0.023196812298485803,0.07267919182777405,0.1657305244619962,325.2740783691406,-0.03515589376876527,1893.986328125,-0.31913326713664114
gpt2,96,talk.politics.misc,11,0,128,16,63,6.075350792444922e-07,16.0,0.006327728740870953,0.0,0.03352993354201317,0.0,179.490966796875,0.0,1066.7303466796875,0.0,16.0,0.02107960917055607,-2.3313073353480473,0.12022706121206284,-2.5856635701773087,274.1661682128906,-0.5274649922809596,1253.9862060546875,-0.17554188831118744,16.0,0.005501122679561377,0.13063234774438226,0.0345173217356205,-0.02944796154666185,206.53619384765625,-0.15067737130965253,1327.7093505859375,-0.24465321036246435,16.0,0.005053172819316387,0.20142391903151247,0.03170718997716904,0.05436168140805364,209.4981231689453,-0.16717920075626203,1240.6334228515625,-0.16302440135238205,16.0,0.007067420985549688,-0.11689695860396876,0.0345173217356205,-0.02944796154666185,210.22006225585938,-0.1712013479417025,1422.1387939453125,-0.3331755287283913,16.0,0.0060858456417918205,0.03822589573361501,0.026223860681056976,0.2178970277946316,206.40626525878906,-0.1499534987316291,1327.7093505859375,-0.24465321036246435
